Absolute path,Class label
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0053.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0054.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0055.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0056.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0057.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0058.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0059.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0060.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0061.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0062.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0063.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0064.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0065.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0066.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0067.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0068.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0069.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0070.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0071.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0072.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0073.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0074.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0075.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0076.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0077.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0078.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0079.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0080.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0081.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0082.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0083.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0084.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0085.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0086.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0087.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0088.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0089.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0090.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0091.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0092.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0093.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0094.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0095.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0096.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0097.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0098.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0099.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0100.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0101.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0102.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0103.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0104.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0105.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0106.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0107.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0108.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0109.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0110.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0111.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0112.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0113.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0114.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0115.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0116.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0117.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0118.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0119.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0120.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0121.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0122.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0123.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0124.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0125.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0126.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0127.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0128.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0129.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0130.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0131.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0132.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0133.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0134.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0135.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0136.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0137.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0138.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0139.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0140.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0141.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0142.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0143.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0144.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0145.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0146.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0147.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0148.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0149.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0150.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0151.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0152.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0153.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0154.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0155.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0156.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0157.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0158.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0159.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0160.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0161.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0162.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0163.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0164.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0165.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0166.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0167.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0168.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0169.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0170.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0171.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0172.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0173.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0174.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0175.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0176.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0177.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0178.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0179.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0180.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0181.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0182.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0183.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0184.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0185.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0186.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0187.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0188.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0189.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0190.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0191.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0192.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0193.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0194.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0195.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0196.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0197.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0198.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0199.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0200.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0201.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0202.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0203.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0204.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0205.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0206.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0207.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0208.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0209.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0210.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0211.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0212.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0213.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0214.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0215.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0216.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0217.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0218.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0219.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0220.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0221.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0222.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0223.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0224.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0225.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0226.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0227.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0228.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0229.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0230.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0231.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0232.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0233.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0234.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0235.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0236.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0237.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0238.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0239.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0240.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0241.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0242.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0243.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0244.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0245.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0246.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0247.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0248.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0249.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0250.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0251.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0252.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0253.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0254.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0255.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0256.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0257.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0258.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0259.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0260.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0261.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0262.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0263.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0264.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0265.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0266.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0267.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0268.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0269.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0270.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0271.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0272.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0273.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0274.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0275.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0276.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0277.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0278.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0279.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0280.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0281.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0282.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0283.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0284.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0285.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0286.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0287.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0288.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0289.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0290.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0291.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0292.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0293.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0294.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0295.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0296.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0297.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0298.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0299.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0300.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0301.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0302.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0303.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0304.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0305.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0306.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0307.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0308.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0309.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0310.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0311.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0312.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0313.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0314.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0315.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0316.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0317.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0318.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0319.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0320.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0321.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0322.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0323.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0324.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0325.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0326.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0327.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0328.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0329.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0330.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0331.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0332.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0333.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0334.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0335.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0336.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0337.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0338.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0339.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0340.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0341.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0342.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0343.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0344.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0345.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0346.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0347.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0348.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0349.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0350.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0351.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0352.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0353.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0354.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0355.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0356.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0357.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0358.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0359.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0360.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0361.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0362.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0363.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0364.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0365.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0366.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0367.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0368.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0369.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0370.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0371.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0372.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0373.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0374.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0375.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0376.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0377.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0378.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0379.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0380.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0381.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0382.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0383.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0384.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0385.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0386.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0387.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0388.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0389.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0390.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0391.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0392.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0393.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0394.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0395.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0396.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0397.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0398.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0399.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0400.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0401.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0402.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0403.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0404.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0405.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0406.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0407.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0408.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0409.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0410.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0411.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0412.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0413.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0414.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0415.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0416.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0417.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0418.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0419.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0420.jpg,1
